id,customer_id,address_type,postal_code,street,number,complement,district,city,state,country,is_primary
1321,660,secondary,46052-173,Campo da Cruz,60,,São Benedito,Rodrigues de Novais,RJ,BR,FALSE
1322,661,billing,88022955,Passarela Pedro Henrique Araújo,488,Apto 707,Universo,Sales,RO,BR,TRUE
1323,661,secondary,62315434,Vale Emanuel Nunes,84,,Acaba Mundo,Nogueira das Flores,PR,BR,FALSE
1324,661,billing,17249859,Feira Théo Costa,15,Apto 941,Nova Floresta,Pires,RR,BR,FALSE
1325,662,billing,72408-962,Viaduto de Monteiro,2,Apto 321,Marmiteiros,Lima dos Dourados,AL,BR,TRUE
1326,663,billing,91871710,Loteamento Liam Silva,8,Apto 189,São Sebastião,Cassiano,CE,BR,TRUE
1327,663,billing,31896050,Lagoa Gomes,2,,Pousada Santo Antonio,da Rocha,AP,BR,FALSE
1328,663,secondary,41465-545,Esstação da Cruz,65,Apto 916,Vila Trinta E Um De Março,Souza de Minas,MS,BR,FALSE
1329,664,billing,63036-338,Lagoa Nicole Guerra,10,Apto 744,Dona Clara,Cavalcanti Alegre,RS,BR,TRUE
1330,664,billing,19165364,Alameda Isabel Rezende,79,Apto 778,Vila Batik,Costela,GO,BR,FALSE
1331,664,secondary,45244864,Campo de Rodrigues,63,Apto 090,Vila Fumec,Costa da Praia,SC,BR,FALSE
1332,665,billing,84063929,Jardim de Porto,25,,Vila São Rafael,Casa Grande,PB,BR,TRUE
1333,666,billing,00499126,Feira Pietra da Luz,90,Apto 192,Vila Da Amizade,Fonseca,AL,BR,TRUE
1334,666,billing,63392362,Trecho Pedro Lucas Carvalho,865,,Vila Primeiro De Maio,Camargo,RR,BR,FALSE
1335,666,billing,49128300,Estação Rhavi Teixeira,418,Apto 924,Marieta 2ª Seção,Leão,PR,BR,FALSE
1336,667,billing,77619607,Chácara de Brito,32,,Floramar,Santos,MT,BR,TRUE
1337,668,billing,33531535,Esplanada Yasmin Marques,64,,Vila Mangueiras,Vargas,GO,BR,TRUE
1338,669,billing,94147716,Esplanada de Nascimento,282,,São Jorge 1ª Seção,da Rocha,MA,BR,TRUE
1339,669,secondary,82163-629,Aeroporto Otávio Moreira,84,,Santo Agostinho,Casa Grande,RR,BR,FALSE
1340,670,billing,32242637,Favela de Gonçalves,612,,Granja De Freitas,da Rocha,MT,BR,TRUE
1341,670,secondary,87847590,Jardim Maria Flor da Paz,8,Apto 643,Independência,Barbosa do Sul,MS,BR,FALSE
1342,670,secondary,94065-253,Trecho da Cruz,54,Apto 483,Itatiaia,Campos Verde,RJ,BR,FALSE
1343,671,billing,50897-754,Conjunto Yasmin Viana,6,,Vila Fumec,Alves de Lima,PA,BR,TRUE
1344,671,secondary,50162204,Viaduto Machado,51,,Vila Aeroporto,Novaes do Amparo,CE,BR,FALSE
1345,671,billing,84926-152,Viela de Rocha,60,,Vila Real 1ª Seção,Novaes Grande,SC,BR,FALSE
1346,672,billing,80820780,Rodovia de Moraes,12,Apto 925,Conjunto Santa Maria,Abreu,RS,BR,TRUE
1347,672,billing,23547-913,Esplanada Mendonça,129,,Conjunto Lagoa,Borges do Sul,AC,BR,FALSE
1348,672,secondary,27982579,Rodovia de Moura,55,,Coração Eucarístico,Cavalcante,PA,BR,FALSE
1349,673,billing,32240807,Via Benício Albuquerque,97,,Califórnia,Caldeira de Viana,MS,BR,TRUE
1350,673,billing,68524608,Sítio de Vieira,359,,Vila Independencia 2ª Seção,Nogueira,MT,BR,FALSE
1351,674,billing,51228660,Travessa Pacheco,574,,Sion,Caldeira,SP,BR,TRUE
1352,674,billing,15903-648,Residencial de da Cruz,62,,Vila Aeroporto Jaraguá,Sá,AM,BR,FALSE
1353,675,billing,59968483,Fazenda João Gabriel Nunes,78,,Vila Betânia,Barbosa de Farias,MA,BR,TRUE
1354,675,secondary,95995719,Praia Mayas Aragão,8,Apto 191,Vila Pinho,da Conceição,MS,BR,FALSE
1355,676,billing,36359217,Estrada da Mata,6,,Vila Real 2ª Seção,Freitas,MT,BR,TRUE
1356,676,billing,63143-870,Condomínio Davi Lucas Fernandes,22,Apto 188,Vila Atila De Paiva,Pimenta Paulista,RN,BR,FALSE
1357,677,billing,92659517,Fazenda Gonçalves,56,,São Salvador,da Mota,ES,BR,TRUE
1358,677,billing,37400198,Condomínio Caldeira,7,,Goiania,Cirino,GO,BR,FALSE
1359,677,secondary,32654-951,Rodovia de Pereira,819,Apto 855,Belmonte,Peixoto de Camargo,MS,BR,FALSE
1360,678,billing,36980-345,Jardim de Nascimento,530,,Vila Antena,Aragão do Galho,AL,BR,TRUE
1361,679,billing,00695698,Trevo Nascimento,43,Apto 167,Tupi A,Gomes,SE,BR,TRUE
1362,680,billing,40307-505,Travessa de Nunes,7,Apto 408,Canadá,Garcia,PB,BR,TRUE
1363,680,billing,09179651,Largo Pereira,90,Apto 653,Vila Nova Paraíso,da Rocha de Pacheco,GO,BR,FALSE
1364,680,secondary,58393-185,Praça de Gomes,44,,Grota,Moraes de Caldeira,SE,BR,FALSE
1365,681,billing,68881078,Vereda Rhavi Cavalcanti,2,,Universo,Aparecida de Pires,TO,BR,TRUE
1366,682,billing,07817623,Estação de Duarte,98,,Canaa,Ramos,SC,BR,TRUE
1367,682,billing,27761518,Praia Montenegro,34,Apto 467,Olaria,Araújo,GO,BR,FALSE
1368,683,billing,59765712,Jardim Ana Cecília Ferreira,647,,Bonsucesso,Azevedo Paulista,RJ,BR,TRUE
1369,683,billing,14090544,Travessa Lavínia Cavalcante,22,Apto 653,São Tomaz,Vasconcelos de Sousa,DF,BR,FALSE
1370,684,billing,76667524,Lagoa de Cirino,4,,Califórnia,Mendes Verde,RJ,BR,TRUE
1371,684,billing,06581-124,Avenida Maria Júlia Macedo,436,Apto 509,Nova Pampulha,Caldeira,RJ,BR,FALSE
1372,685,billing,27166239,Fazenda de Fogaça,16,,Bonfim,Pires de Machado,CE,BR,TRUE
1373,685,secondary,55813-261,Loteamento Rezende,82,Apto 018,Cdi Jatoba,Costa,RS,BR,FALSE
1374,686,billing,00253046,Lagoa Arthur Gabriel Vasconcelos,91,,Nova Vista,Câmara de Goiás,AM,BR,TRUE
1375,687,billing,56483562,Sítio de Marques,23,Apto 848,João Pinheiro,da Costa,MG,BR,TRUE
1376,687,billing,92152-964,Rua Maria Helena Sá,7,Apto 639,Embaúbas,Costela,BA,BR,FALSE
1377,687,billing,16880701,Distrito de Barros,85,Apto 412,Vitoria,Brito da Serra,AM,BR,FALSE
1378,688,billing,34017919,Ladeira Caroline Pires,77,Apto 696,Conjunto Bonsucesso,Costa das Pedras,PB,BR,TRUE
1379,689,billing,17120345,Recanto de Sales,81,Apto 565,Santa Efigênia,Costela,AC,BR,TRUE
1380,689,secondary,22422371,Parque Ana Lívia da Conceição,63,,Silveira,Peixoto,RN,BR,FALSE
1381,689,secondary,21115-292,Aeroporto Otávio Silveira,7,,Xodo-Marize,Lima de Pires,GO,BR,FALSE
1382,690,billing,01173101,Vale Camargo,5,Apto 600,Estoril,Cirino do Norte,MA,BR,TRUE
1383,690,billing,66865-103,Trevo de Fogaça,37,Apto 278,Fazendinha,Sousa,RN,BR,FALSE
1384,690,billing,25324488,Alameda de Mendonça,79,Apto 577,Vila Trinta E Um De Março,Dias da Mata,DF,BR,FALSE
1385,691,billing,92891-463,Esplanada Rezende,45,, Guarani,da Luz de Pacheco,RR,BR,TRUE
1386,691,billing,16084781,Esplanada de Casa Grande,53,Apto 494,Itatiaia,Viana de Rios,SE,BR,FALSE
1387,691,secondary,84856-944,Chácara Vinicius Cavalcanti,6,,Piraja,Pinto,SC,BR,FALSE
1388,692,billing,42607133,Chácara de da Mata,38,,Pantanal,Viana da Mata,RO,BR,TRUE
1389,692,billing,12395-545,Vereda de Casa Grande,29,Apto 372,Aparecida,Jesus,SE,BR,FALSE
1390,693,billing,73097-803,Vale de Silviera,74,,Senhor Dos Passos,Castro do Norte,RR,BR,TRUE
1391,693,secondary,53919-193,Esplanada de Moreira,418,,São Bento,Albuquerque dos Dourados,ES,BR,FALSE
1392,693,secondary,85505-068,Morro Brito,5,Apto 627,Santa Rita,Gonçalves das Pedras,CE,BR,FALSE
1393,694,billing,76272438,Lagoa da Mata,66,,Bom Jesus,Pastor dos Dourados,MT,BR,TRUE
1394,694,secondary,01446338,Largo Aylla da Paz,20,Apto 222,Boa Esperança,Novais do Campo,DF,BR,FALSE
1395,695,billing,20593089,Vale de Silva,30,,Vila Da Paz,Cassiano,RR,BR,TRUE
1396,696,billing,24176697,Viela Guerra,338,,São Tomaz,Garcia,RR,BR,TRUE
1397,696,billing,74000-977,Largo Sales,79,,Copacabana,Rios da Praia,RJ,BR,FALSE
1398,696,billing,12135530,Esplanada Fernandes,44,,Oeste,Gomes das Pedras,RJ,BR,FALSE
1399,697,billing,70675644,Favela Pires,5,Apto 822,Capitão Eduardo,Pinto,SC,BR,TRUE
1400,697,secondary,57205-553,Colônia Gonçalves,655,Apto 026,Novo Ouro Preto,Freitas do Sul,MS,BR,FALSE
1401,698,billing,60722884,Travessa de Costa,928,,Vila Ouro Minas,Gomes do Galho,RJ,BR,TRUE
1402,698,secondary,10652854,Estrada Benício Dias,73,,Calafate,Teixeira do Campo,PA,BR,FALSE
1403,699,billing,70727420,Viaduto Porto,30,Apto 940,Prado,Nunes de Pimenta,ES,BR,TRUE
1404,699,secondary,78810-485,Colônia de Ferreira,505,Apto 248,Vila Santa Monica 1ª Seção,Moreira de da Paz,RS,BR,FALSE
1405,699,secondary,41471408,Quadra de Mendonça,651,,Vila Mangueiras,Pimenta Verde,TO,BR,FALSE
1406,700,billing,29137901,Sítio Sabrina da Paz,5,,Vila Mangueiras,Guerra de Sales,ES,BR,TRUE
1407,701,billing,09947914,Largo Rezende,528,,Cinquentenário,Garcia de Mendonça,TO,BR,TRUE
1408,702,billing,41653-746,Parque de Teixeira,68,,Padre Eustáquio,Costela dos Dourados,AM,BR,TRUE
1409,703,billing,43611-168,Trecho Esther Carvalho,81,,Candelaria,Moreira do Amparo,MA,BR,TRUE
1410,704,billing,82563-432,Chácara Antônio Campos,1,,Conjunto Jatoba,Sales,AM,BR,TRUE
1411,704,secondary,91410-112,Chácara Ramos,84,,Guarani,Dias,RO,BR,FALSE
1412,705,billing,96194-238,Estação Sousa,3,,Grotinha,Sales da Prata,BA,BR,TRUE
1413,705,billing,70807-092,Rua Eloá Machado,73,,Vila Madre Gertrudes 4ª Seção,Castro Alegre,GO,BR,FALSE
1414,706,billing,47026915,Lago de Guerra,36,,Centro,Mendes,SP,BR,TRUE
1415,706,billing,97223187,Rodovia Jesus,53,Apto 453,Tres Marias,Fonseca de Aparecida,PI,BR,FALSE
1416,707,billing,90385698,Conjunto Novais,14,,Cruzeiro,Machado,PE,BR,TRUE
1417,707,secondary,62684941,Viela de da Rocha,19,Apto 447,Leticia,Ferreira,ES,BR,FALSE
1418,707,secondary,92606-082,Viela Moreira,10,,Alpes,Peixoto,PR,BR,FALSE
1419,708,billing,67824655,Aeroporto Pimenta,32,,Conjunto Novo Dom Bosco,Cardoso,PE,BR,TRUE
1420,708,secondary,69035832,Distrito de da Conceição,37,Apto 344,Cinquentenário,Barbosa das Flores,AL,BR,FALSE
1421,709,billing,88148994,Viaduto de Cavalcante,43,,Castanheira,Montenegro,SC,BR,TRUE
1422,709,secondary,66199-971,Rodovia Santos,9,Apto 632,Nova Granada,da Costa,RS,BR,FALSE
1423,709,secondary,75214554,Praia João Cassiano,10,Apto 489,Sion,da Luz de Vargas,GO,BR,FALSE
1424,710,billing,25973037,Rodovia Emanuella Ramos,9,Apto 374,Gutierrez,Casa Grande,SC,BR,TRUE
1425,710,secondary,06083077,Praça Souza,67,,Santa Sofia,Pacheco do Galho,PB,BR,FALSE
1426,711,billing,15733-353,Favela de Monteiro,402,Apto 894,Vila Satélite,Duarte,PA,BR,TRUE
1427,712,billing,76192-781,Viela Aparecida,79,,Conjunto Califórnia Ii,Nogueira do Norte,RJ,BR,TRUE
1428,712,secondary,22427-561,Feira Maitê Cassiano,2,Apto 701,Camponesa 2ª Seção,Duarte de Porto,MT,BR,FALSE
1429,712,secondary,67747-351,Pátio Marques,54,Apto 998,Serra Verde,Viana,RR,BR,FALSE
1430,713,billing,16778-803,Esplanada da Paz,123,,Sion,Novais,DF,BR,TRUE
1431,714,billing,41871550,Vale Pires,40,,Santa Terezinha,Correia,SP,BR,TRUE
1432,714,billing,43137-312,Travessa de Freitas,5,Apto 888,Campo Alegre,Sampaio de Fonseca,RJ,BR,FALSE
1433,715,billing,32292-780,Trecho de Casa Grande,939,Apto 639,Cabana Do Pai Tomás,Leão,CE,BR,TRUE
1434,716,billing,46786303,Campo de Gomes,519,,São Paulo,Mendes do Norte,PB,BR,TRUE
1435,716,billing,98644-491,Setor Ferreira,1,,Camargos,da Luz da Serra,PB,BR,FALSE
1436,716,secondary,55730180,Residencial de Carvalho,58,,Conjunto Providencia,Almeida,BA,BR,FALSE
1437,717,billing,72752152,Viaduto Juan da Costa,2,Apto 434,Bernadete,Gomes de Goiás,PI,BR,TRUE
1438,718,billing,67759727,Quadra Henry Rezende,784,Apto 053,Vila Maria,Gonçalves Alegre,RS,BR,TRUE
1439,718,billing,40968-348,Vereda Mirella Mendonça,7,Apto 462,Vila Aeroporto Jaraguá,Nunes,AP,BR,FALSE
1440,719,billing,73605-390,Campo de Barros,1,Apto 077,São Jorge 3ª Seção,Camargo,TO,BR,TRUE
1441,719,secondary,63741987,Avenida de Costela,62,,Barão Homem De Melo 3ª Seção,Pinto,DF,BR,FALSE
1442,720,billing,92274454,Vila de Ferreira,84,Apto 278,Savassi,Santos de Peixoto,TO,BR,TRUE
1443,721,billing,44771740,Passarela Hellena Machado,394,,Vila Jardim Montanhes,Rodrigues,SP,BR,TRUE
1444,722,billing,13769-823,Parque Enzo Gabriel Novais,45,,Cidade Nova,Nogueira,PR,BR,TRUE
1445,723,billing,90912-812,Esplanada Guerra,95,Apto 156,Providencia,Andrade,CE,BR,TRUE
1446,723,secondary,22519-335,Conjunto Natália da Paz,83,Apto 282,São Bento,Alves do Campo,CE,BR,FALSE
1447,724,billing,20043-209,Setor Castro,512,,Rio Branco,Ribeiro das Pedras,PA,BR,TRUE
1448,724,billing,83031-729,Ladeira de Aragão,893,Apto 513,Santa Branca,Rodrigues da Prata,SE,BR,FALSE
1449,724,secondary,81419-679,Colônia de Novais,25,,Vila Barragem Santa Lúcia,Abreu,PE,BR,FALSE
1450,725,billing,96538-519,Área Evelyn Guerra,445,Apto 401,Bairro Das Indústrias Ii,Fonseca de Cavalcanti,PI,BR,TRUE
1451,726,billing,99722-575,Conjunto Cavalcanti,49,,Carmo,Ribeiro,CE,BR,TRUE
1452,726,secondary,72544955,Aeroporto de da Cruz,8,,teixeira dias,Nogueira Grande,MT,BR,FALSE
1453,726,secondary,67723-967,Residencial de Moreira,19,,Paraíso,Barros das Pedras,DF,BR,FALSE
1454,727,billing,66267940,Vila de Pacheco,8,,Dona Clara,Silveira de Carvalho,CE,BR,TRUE
1455,727,billing,76480361,Vereda Eduarda da Rosa,30,Apto 919,Marieta 1ª Seção,Farias do Sul,RO,BR,FALSE
1456,728,billing,84841-492,Setor Câmara,16,,Vila Nova Cachoeirinha 1ª Seção,Carvalho,TO,BR,TRUE
1457,728,billing,51174863,Vale Ryan Nogueira,6,,São Jorge 2ª Seção,Gonçalves do Norte,PR,BR,FALSE
1458,728,secondary,43517593,Praia Castro,11,,São José,Duarte das Flores,DF,BR,FALSE
1459,729,billing,47961265,Rua Nascimento,697,,Madre Gertrudes,Correia do Amparo,RJ,BR,TRUE
1460,729,billing,88166-809,Loteamento Eduardo Caldeira,988,Apto 744,Vila Nossa Senhora Do Rosário,Correia de Vieira,CE,BR,FALSE
1461,730,billing,77854574,Viela Maria Eduarda Almeida,90,,Vila São Gabriel,Sousa Alegre,PI,BR,TRUE
1462,730,billing,48564327,Núcleo de das Neves,2,,Vila Novo São Lucas,Lima da Praia,BA,BR,FALSE
1463,731,billing,70156-266,Travessa de Nascimento,9,,Barreiro,Cardoso dos Dourados,SE,BR,TRUE
1464,732,billing,00854631,Ladeira Julia Aparecida,56,Apto 932,Frei Leopoldo,Farias de Farias,RR,BR,TRUE
1465,733,billing,88333149,Via Cassiano,94,,Leonina,Montenegro,SE,BR,TRUE
1466,733,billing,06665347,Praia de Sampaio,1,Apto 900,Conjunto Bonsucesso,Abreu,AL,BR,FALSE
1467,733,secondary,32666178,Rodovia Silva,564,,Vila Madre Gertrudes 4ª Seção,Gonçalves,BA,BR,FALSE
1468,734,billing,76502-942,Avenida Enzo Gabriel Cassiano,29,,Marieta 1ª Seção,Freitas,DF,BR,TRUE
1469,734,billing,59271-976,Passarela de Camargo,52,,Cidade Jardim Taquaril,Cunha,PE,BR,FALSE
1470,735,billing,10701774,Passarela Asafe Nogueira,94,Apto 649,Canadá,Souza de Duarte,AC,BR,TRUE
1471,736,billing,83123-315,Fazenda de da Mata,376,Apto 174,Biquinhas,Sá,RS,BR,TRUE
1472,736,secondary,75141648,Pátio de Sales,98,,Coqueiros,Pimenta,RR,BR,FALSE
1473,736,billing,32786-028,Vila Júlia Cunha,65,,Vila Das Oliveiras,Azevedo,BA,BR,FALSE
1474,737,billing,99149952,Estrada Bárbara Oliveira,13,,Bom Jesus,Fonseca Paulista,RJ,BR,TRUE
1475,738,billing,05944-599,Jardim Dias,11,,Cinquentenário,Porto,SP,BR,TRUE
1476,738,billing,88707136,Lago Cardoso,3,Apto 100,Jardim Atlântico,Nogueira do Amparo,RN,BR,FALSE
1477,738,billing,52100-848,Largo Ana Clara Cavalcanti,75,,Itaipu,Casa Grande da Serra,CE,BR,FALSE
1478,739,billing,54417105,Residencial Paulo Peixoto,49,,Vila Mangueiras,Sá Verde,TO,BR,TRUE
1479,740,billing,70648723,Rua Marcos Vinicius Novais,851,,Vila Paris,Porto Grande,AL,BR,TRUE
1480,740,billing,77004-830,Praia de Gonçalves,47,,Santo Agostinho,Fonseca,MT,BR,FALSE
1481,741,billing,82743832,Passarela de Teixeira,62,,Barreiro,Viana do Oeste,MA,BR,TRUE
1482,741,secondary,73230146,Praça Maria Sophia Fonseca,4,Apto 809,Leticia,Barros da Prata,MT,BR,FALSE
1483,741,billing,03971010,Ladeira Pedro Cunha,6,,Vila Santo Antônio,Pacheco,PI,BR,FALSE
1484,742,billing,99340960,Rua Mendes,58,Apto 865,Leticia,Cassiano da Serra,MS,BR,TRUE
1485,743,billing,77685755,Praça de Vargas,34,,Tirol,Monteiro,PR,BR,TRUE
1486,743,secondary,01932-526,Lagoa Alana Carvalho,22,,Novo Das Industrias,Araújo da Praia,CE,BR,FALSE
1487,744,billing,81498714,Alameda Siqueira,85,,Estrela,Cavalcanti,GO,BR,TRUE
1488,744,secondary,49386362,Campo Mendonça,45,Apto 373,Vila Calafate,Mendes dos Dourados,RS,BR,FALSE
1489,744,billing,30658-582,Praça Eduarda da Rosa,29,,Mantiqueira,Câmara de Porto,AC,BR,FALSE
1490,745,billing,78581442,Rua de Santos,96,,Pirineus,Camargo do Sul,PB,BR,TRUE
1491,746,billing,05611-555,Área Monteiro,99,,Cardoso,Vieira das Flores,AM,BR,TRUE
1492,747,billing,58890171,Rodovia de Macedo,89,,São Pedro,Barros,SC,BR,TRUE
1493,748,billing,68315624,Avenida Gomes,6,Apto 116,Vila Barragem Santa Lúcia,Leão de Pimenta,AC,BR,TRUE
1494,748,billing,43526-821,Lagoa de Santos,11,Apto 232,Santa Isabel,Andrade,TO,BR,FALSE
1495,749,billing,32575-921,Feira Andrade,94,Apto 990,Leonina,Silva Paulista,SE,BR,TRUE
1496,750,billing,17210463,Campo Moura,17,,Vila Da Luz,Nunes,PI,BR,TRUE
1497,751,billing,83505-445,Estrada de Caldeira,213,,Confisco,da Rocha dos Dourados,AC,BR,TRUE
1498,751,secondary,34135-054,Aeroporto de Machado,84,Apto 186,Vila Madre Gertrudes 3ª Seção,Pires,RJ,BR,FALSE
1499,751,billing,36813-145,Vale da Paz,307,,Vila São Rafael,Macedo,SP,BR,FALSE
1500,752,billing,58458-402,Esplanada Macedo,16,Apto 218,Barão Homem De Melo 2ª Seção,Sá das Pedras,PR,BR,TRUE
1501,753,billing,52793444,Condomínio Breno Guerra,57,,Vila Copacabana,Azevedo,SC,BR,TRUE
1502,754,billing,83063443,Residencial de Caldeira,9,,Grotinha,Farias,PB,BR,TRUE
1503,754,secondary,42373-534,Quadra de Cardoso,78,,São Damião,Cavalcante,CE,BR,FALSE
1504,755,billing,35022-774,Passarela de Porto,403,,São Cristóvão,Mendonça do Campo,ES,BR,TRUE
1505,755,billing,05877-522,Chácara Rodrigues,10,,Vila Paquetá,Albuquerque Grande,DF,BR,FALSE
1506,755,billing,20338-738,Núcleo Otto Fogaça,1,Apto 215,Vila Engenho Nogueira,da Costa da Prata,DF,BR,FALSE
1507,756,billing,66943-658,Vale Ana Júlia Pimenta,8,,São José,Sales do Campo,TO,BR,TRUE
1508,756,billing,44553296,Residencial Mateus Mendonça,59,Apto 283,Brasil Industrial,Caldeira das Flores,PA,BR,FALSE
1509,757,billing,33428-091,Loteamento da Luz,7,,Santana Do Cafezal,da Rocha,RN,BR,TRUE
1510,757,secondary,70549-114,Praça Freitas,77,,Maria Goretti,Cirino,PA,BR,FALSE
1511,758,billing,49075-351,Rodovia da Cruz,75,,Conjunto Jatoba,Câmara,MA,BR,TRUE
1512,758,billing,65158-223,Trevo da Rosa,16,,Mangueiras,Machado das Pedras,SC,BR,FALSE
1513,758,secondary,61249-833,Jardim Gael das Neves,77,Apto 938,Túnel De Ibirité,Freitas,RO,BR,FALSE
1514,759,billing,91493735,Via de Ribeiro,19,,São Cristóvão,Barros,SP,BR,TRUE
1515,759,billing,68674478,Rua Manuella Costa,80,,Bela Vitoria,Brito,MG,BR,FALSE
1516,760,billing,41826-971,Quadra de Rodrigues,2,,Mangueiras,Silveira,RJ,BR,TRUE
1517,761,billing,40541-919,Trecho de da Rosa,285,Apto 174,Conjunto Minas Caixa,Barros da Mata,BA,BR,TRUE
1518,762,billing,74045122,Viela de Farias,893,Apto 081,Baleia,Ferreira,PB,BR,TRUE
1519,762,secondary,31891-004,Trecho de Cavalcanti,16,Apto 128,Vila Batik,da Luz Verde,RJ,BR,FALSE
1520,763,billing,26315-081,Sítio Lopes,17,Apto 429,Maria Virgínia,Peixoto de Almeida,DF,BR,TRUE
1521,763,billing,40642-823,Travessa Melissa da Mota,787,,Vila Bandeirantes,Nascimento,RR,BR,FALSE
1522,764,billing,48412-123,Travessa Gabrielly Andrade,49,,Vila Santa Monica 1ª Seção,Aparecida de Santos,MG,BR,TRUE
1523,764,billing,72352643,Chácara Henry da Cruz,187,Apto 571,Luxemburgo,Castro do Galho,GO,BR,FALSE
1524,765,billing,54870-096,Pátio Isaac da Mata,59,Apto 838,Santa Rosa,Guerra do Norte,AM,BR,TRUE
1525,765,secondary,68586-778,Loteamento de da Conceição,84,,Vila São Dimas,Cunha do Oeste,AL,BR,FALSE
1526,766,billing,61999326,Alameda de da Cruz,661,Apto 742,Vila Jardim Montanhes,Gonçalves,PI,BR,TRUE
1527,767,billing,78037171,Praça de Duarte,880,,Jardim Alvorada,Viana do Campo,RR,BR,TRUE
1528,768,billing,04654565,Parque Pedro Miguel Sales,73,,Delta,Costela,RN,BR,TRUE
1529,768,secondary,22304210,Residencial Peixoto,182,Apto 487,Serra Verde,Monteiro,SC,BR,FALSE
1530,768,secondary,12335793,Residencial de Pires,15,?,Boa Vista,Peixoto,BA,BR,FALSE
1531,769,billing,92013370,Lago de Duarte,14,Apto 850,Nova Vista,Santos de da Rocha,RN,BR,TRUE
1532,770,billing,13928236,Praça de Souza,49,,São Paulo,Vargas,PA,BR,TRUE
1533,771,billing,13800338,Feira Lopes,73,,Betânia,Silveira do Norte,MA,BR,TRUE
1534,771,secondary,61945-615,Colônia de Montenegro,2,Apto 069,Vale Do Jatoba,Ribeiro Grande,SE,BR,FALSE
1535,772,billing,23197895,Viela de Moreira,132,,Bela Vitoria,Rodrigues,PI,BR,TRUE
1536,772,billing,07232274,Praia de Moreira,20,,Vila Barragem Santa Lúcia,da Mata do Campo,AC,BR,FALSE
1537,773,billing,44425374,Ladeira Peixoto,81,,Santa Maria,Novaes Paulista,PR,BR,TRUE
1538,773,secondary,02392-831,Trevo Azevedo,27,,Universitário,Albuquerque,MA,BR,FALSE
1539,773,billing,97923410,Distrito de da Rosa,15,Apto 596,Dom Joaquim,Araújo,MG,BR,FALSE
1540,774,billing,68441877,Viela Valentina Pimenta,81,,Coração De Jesus,Porto da Prata,PB,BR,TRUE
1541,774,billing,96204297,Setor Felipe Araújo,5,Apto 100,São Gabriel,Ferreira,RJ,BR,FALSE
1542,774,billing,30651176,Esplanada de Duarte,6,,Lourdes,Vieira,TO,BR,FALSE
1543,775,billing,04960546,Alameda de Freitas,9,,Jardim São José,Ribeiro de Minas,PR,BR,TRUE
1544,775,secondary,42047308,Sítio Yasmin Macedo,72,,Etelvina Carneiro,Cavalcante,SC,BR,FALSE
1545,776,billing,41333-580,Viela Barbosa,4,Apto 770,Álvaro Camargos,da Costa,TO,BR,TRUE
1546,777,billing,58235062,Lagoa Enzo Sousa,17,,Carmo,Cavalcante,PE,BR,TRUE
1547,777,billing,04161-435,Fazenda Ana Júlia Pacheco,9,,Suzana,das Neves,TO,BR,FALSE
1548,778,billing,57464-333,Ladeira Almeida,60,Apto 818,Candelaria,Ribeiro do Galho,MS,BR,TRUE
1549,778,secondary,50629258,Área de Siqueira,294,Apto 943,Paquetá,da Costa,DF,BR,FALSE
1550,779,billing,29386556,Loteamento de Ribeiro,3,,Carlos Prates,Albuquerque,RS,BR,TRUE
1551,779,billing,53847927,Núcleo de Azevedo,52,,Morro Dos Macacos,Barbosa da Prata,DF,BR,FALSE
1552,780,billing,91461-201,Jardim de Aparecida,99,Apto 340,Acaiaca,Macedo de Viana,AP,BR,TRUE
1553,781,billing,01083-173,TREVO LORENA COSTA,61,Apto 533,Renascença,Duarte de Costa,AM,BR,TRUE
1554,781,secondary,52861-224,Via Rios,1,,Chácara Leonina,Oliveira do Oeste,PR,BR,FALSE
1555,781,billing,81835-002,Sítio Melo,90,,Tupi B,Freitas de Ramos,PR,BR,FALSE
1556,782,billing,23518-026,Estação Henry Porto,39,Apto 884,Boa Esperança,Silveira de Goiás,RR,BR,TRUE
1557,783,billing,47792-796,Estrada de Pinto,60,,Marilandia,Fonseca,SC,BR,TRUE
1558,784,billing,04533-043,Vale Yago Novais,6,Apto 988,Palmares,Sales,MG,BR,TRUE
1559,785,billing,44337-314,Aeroporto de Casa Grande,103,Apto 081,Vila Suzana Segunda Seção,Câmara,RN,BR,TRUE
1560,786,billing,11407559,Setor Luiza Cavalcante,7,Apto 348,Jatobá,da Conceição do Norte,MT,BR,TRUE
